bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,unit,zestimate,zipcode,zpid,datePriceChanged,priceChange,priceReduction,neighboorhood,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34877,1100.0,-71.15177,,,2700.0,2700.0,,False,MA,320 Washington St APT 1D,,Apt 1D,,02135,2061887748.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34046,9999.0,-71.147766,,,2770.0,2770.0,,False,MA,126 Sutherland Rd #A,,# A,,02135,2062046007.0,,,,"Brighton, MA",,,,
2.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.35341,9999.0,-71.15833,,,4000.0,4000.0,,False,MA,90 Harriet St #1A,,# 1A,,02135,2062162894.0,,,,"Brighton, MA",,,,
1.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.344852,,-71.15399,,,3800.0,3800.0,,False,MA,38 William Jackson Ave #C,,# C,,02135,2062183555.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33668,,-71.15066,,,3295.0,3295.0,,False,MA,6 Sutherland Rd #G,,# G,,02135,2062275066.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34844,,-71.15276,,,3000.0,3000.0,,False,MA,18 Academy Hill Rd #U,,# U,,02135,2062280124.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34865,,-71.15285,,,3000.0,3000.0,,False,MA,14 Academy Hill Rd #1,,# 1,,02135,2062281471.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341312,,-71.14493,,,2450.0,2450.0,,False,MA,53A Cummings Rd,,,,02135,2062298496.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.344543,,-71.14108,,,3275.0,3275.0,,False,MA,18 Melvin Ave #U,,# U,,02135,2062306741.0,1658732400000.0,875.0,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,True,True,False,False,False,False,False,42.341167,,-71.14465,,,2450.0,2450.0,,False,MA,55 Cummings Rd #1,,# 1,,02135,2062317999.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.3397,,-71.1494,,,2600.0,2600.0,,False,MA,63 Selkirk Rd #7AA,,# 7AA,,02135,2062334561.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.35213,1100.0,-71.174065,,,2500.0,2500.0,,False,MA,143 Tremont St FLOOR 2,,Floor 2,,02135,2062335450.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.341316,9999.0,-71.15469,,,2600.0,2600.0,,False,MA,188 Chestnut Hill Ave #7A,,# 7A,,02135,2062349762.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34057,,-71.15518,,,2650.0,2650.0,,False,MA,216 Chestnut Hill Ave #14,,# 14,,02135,2062352740.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33959,,-71.14951,,,2150.0,2150.0,,False,MA,61 Selkirk Rd APT 6A,,Apt 6A,,02135,2062355923.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.338436,9999.0,-71.15462,,,2150.0,2150.0,,False,MA,1910 Commonwealth Ave #16,,# 16,,02135,2062391424.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.340256,800.0,-71.147736,,,3195.0,3195.0,,False,MA,125 Sutherland Rd #B,,# B,,02135,2062464747.0,1657954800000.0,950.0,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.345394,,-71.14553,,,2250.0,2250.0,,False,MA,137 Washington St #37,,# 37,,02135,2062483208.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.344776,9999.0,-71.139694,,,1950.0,1950.0,,False,MA,310 Summit Ave #51,,# 51,,02135,2062504460.0,,,,"Brighton, MA",,,,
1.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.353443,,-71.15596,,,4200.0,4200.0,,False,MA,33 Harriet St FLOOR 2,,Floor 2,,02135,2062621319.0,1658386800000.0,-200.0,$200 (Jul 21),"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.342834,750.0,-71.144905,,,2300.0,2300.0,,False,MA,24 Ransom Rd APT 4A,,Apt 4A,,02135,2062734104.0,,,,"Brighton, MA",,,,
2.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.349888,,-71.17289,,,3950.0,3950.0,,False,MA,126 Nonantum St #246,,# 246,,02135,2062909036.0,,,,"Brighton, MA",,,,
2.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34073,,-71.14884,,,4250.0,4250.0,,False,MA,117 Lanark Rd #530,,# 530,,02135,2062926221.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.337566,9999.0,-71.14706,,,1950.0,1950.0,,False,MA,43 Strathmore Rd #207,,# 207,,02135,2063424036.0,,,,"Brighton, MA",,,,
2.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.347904,,-71.1522,,,2400.0,2400.0,,False,MA,26 Peaceable St #1,,# 1,,02135,2064133714.0,,,,"Brighton, MA",,,,
3.5,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.345455,,-71.13947,,,4400.0,4400.0,,False,MA,256 Allston St APT B,,Apt B,,02135,2064332555.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.3411,,-71.14546,,,3350.0,3350.0,,False,MA,33 Wilson Park #69,,# 69,,02135,2065574683.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.355328,6666.0,-71.14756,,,3600.0,3600.0,,False,MA,8 Glencoe St #201,,# 201,,02135,2065752601.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.341496,,-71.154976,,,1825.0,1825.0,,False,MA,189 Chestnut Hill Ave #25,,# 25,,02135,2065760410.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33952,999.0,-71.1563,,,2250.0,2250.0,,False,MA,1945 Commonwealth Ave #9,,# 9,,02135,2066801865.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.355797,863.0,-71.142914,,,3200.0,3200.0,2922.0,False,MA,50 Hichborn St #303,,# 303,,02135,2070094957.0,1660978800000.0,-100.0,$100 (Aug 20),"Brighton, MA",,,,
2.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.347733,844.0,-71.14661,,,4200.0,4200.0,2205.0,False,MA,171 Washington St,,,,02135,2071100808.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.35462,999.0,-71.16252,,,2700.0,2700.0,,False,MA,86 Brooks St UNIT 1,,Unit 1,,02135,2076295661.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.350628,1800.0,-71.17053,,,3500.0,3500.0,2199.0,False,MA,23 Tip Top St #1,,# 1,,02135,2080114459.0,,,,"Brighton, MA",,,,
2.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.342316,9999.0,-71.15445,,,3200.0,3200.0,2758.0,False,MA,163 Chestnut Hill Ave APT 202,,Apt 202,,02135,2080790832.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34958,,-71.139946,,,1825.0,1825.0,2400.0,False,MA,86 Gordon St #204,,# 204,,02135,2082754795.0,,,,"Brighton, MA",,,,
2.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34578,1800.0,-71.1581,,,5300.0,5300.0,4618.0,False,MA,151 Foster St #2,,# 2,,02135,2083501786.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35351,9999.0,-71.170876,,,2950.0,2950.0,2849.0,False,MA,24 Matchett St #1,,# 1,,02135,2085406041.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.351078,9999.0,-71.15133,,,2850.0,2850.0,2534.0,False,MA,7 Bentley St,,,,02135,2091164312.0,,,,"Brighton, MA",,,,
2.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.354115,9999.0,-71.1613,,,4000.0,4000.0,3513.0,False,MA,43 Newcastle Rd,,,,02135,2091622866.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.354046,,-71.14833,,,3150.0,3150.0,2350.0,False,MA,40 Glencoe St #1,,# 1,,02135,2092273416.0,,,,"Brighton, MA",,,,
2.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.345695,2000.0,-71.13741,,,5500.0,5500.0,1775.0,False,MA,41 Woodstock Ave,,,,02135,2094312362.0,,,,"Brighton, MA",,,,
1.5,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.343197,1200.0,-71.14665,,,3600.0,3600.0,2999.0,False,MA,36 Colborne Rd #2,,# 2,,02135,2094968451.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35214,1299.0,-71.14551,,,2400.0,2400.0,2387.0,False,MA,45 Dustin St #1,,# 1,,02135,2096302975.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.351967,1050.0,-71.15346,,,2200.0,2200.0,2199.0,False,MA,36 Arlington St #1,,# 1,,02135,2096716859.0,,,,"Brighton, MA",,,,
2.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.355057,9999.0,-71.16087,,,4900.0,4900.0,3999.0,False,MA,72 Hobart St,,,,02135,2098141579.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35527,1300.0,-71.15497,,,2650.0,2650.0,2999.0,False,MA,16 Niles St,,,,02135,2098177377.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35219,1500.0,-71.15081,,,3400.0,3400.0,2799.0,False,MA,9 Mapleton St,,,,02135,2098281747.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.348526,1500.0,-71.16577,,,3000.0,3000.0,2699.0,False,MA,69 N Crescent Circuit,,,,02135,2098334989.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35468,1400.0,-71.15813,,,2600.0,2600.0,3800.0,False,MA,15 Falkland St,,,,02135,2099081381.0,1657695600000.0,-100.0,$100 (Jul 13),"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.355137,2200.0,-71.15876,,,2850.0,2850.0,2699.0,False,MA,30 Falkland St,,,,02135,2099458380.0,,,,"Brighton, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33981,,-71.15044,,,2150.0,2150.0,1850.0,False,MA,68 Chiswick Rd,,,,02135,2099517514.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35507,9999.0,-71.160835,,,3050.0,3050.0,2400.0,False,MA,70 Hobart St,,,,02135,2100225679.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35668,925.0,-71.16269,,,2150.0,2150.0,2258.0,False,MA,6 Woodmont St,,,,02135,2100516802.0,,,,"Brighton, MA",,,,
1.5,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.349857,1315.0,-71.17276,,,4500.0,4500.0,2849.0,False,MA,124 Nonantum St,,,,02135,2101053428.0,1662015600000.0,-50.0,$50 (Sep 1),"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.346268,1200.0,-71.15074,,,2550.0,2550.0,2600.0,False,MA,40 Shepard St,,,,02135,2102316383.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.353977,9999.0,-71.14495,,,2700.0,2700.0,2699.0,False,MA,104 Dustin St,,,,02135,2102800963.0,,,,"Brighton, MA",,,,
2.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.346504,9999.0,-71.15248,,,2850.0,2850.0,3549.0,False,MA,27 Eulita Ter #1,,# 1,,02135,2102832086.0,,,,"Brighton, MA",,,,
2.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.354256,,-71.16219,,,3700.0,3700.0,3251.0,False,MA,50 Hobson St,,,1069600.0,02135,2103090559.0,,,,"Brighton, MA",,,,
4.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34008,800.0,-71.14789,,,5600.0,5600.0,2270.0,False,MA,119 Sutherland Rd,,,,02135,2103159680.0,1658127600000.0,3405.0,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.346233,9999.0,-71.15076,,,2600.0,2600.0,2600.0,False,MA,42 Shepard St,,,,02135,2103224414.0,,,,"Brighton, MA",,,,
1.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.356625,1600.0,-71.16418,,,3600.0,3600.0,2699.0,False,MA,42 Newton St,,,,02135,2103703887.0,,,,"Brighton, MA",,,,
1.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.347054,1800.0,-71.1488,,,3950.0,3950.0,4043.0,False,MA,228 Washington St,,,,02135,2105021114.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.3527,900.0,-71.170265,,,2200.0,2200.0,2527.0,False,MA,34 Atkins St #3,,# 3,,02135,2106219841.0,1661324400000.0,5.0,,"Brighton, MA",,,,
2.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34087,1200.0,-71.15076,,,5000.0,5000.0,3699.0,False,MA,1780 Commonwealth Ave #3,,# 3,,02135,2106224689.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.344307,1074.0,-71.13776,,,2650.0,2650.0,3440.0,False,MA,227 Corey Rd,,,,02135,2106854716.0,,,,"Brighton, MA",,,,
1.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.346497,1200.0,-71.16109,,,3500.0,3500.0,2849.0,False,MA,27 Willoughby St #2,,# 2,,02135,2107817304.0,1659164400000.0,-50.0,$50 (Jul 30),"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34018,1600.0,-71.14791,,,3295.0,3295.0,5000.0,False,MA,123 Sutherland Rd,,,,02135,2109580260.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35079,1350.0,-71.174545,,,2800.0,2800.0,2422.0,False,MA,17 Cufflin St #2,,# 2,,02135,2111829729.0,1652857200000.0,-100.0,,"Brighton, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.3449,,-71.13918,,,2500.0,2500.0,3599.0,False,MA,303 Summit Ave,,,,02135,2111833590.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.338245,,-71.14727,,,3475.0,3475.0,2300.0,False,MA,49 Englewood Ave APT 6,,Apt 6,,02135,2112553003.0,1662102000000.0,-25.0,$25 (Sep 2),"Brighton, MA",,,,
2.5,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.343475,999.0,-71.150635,,,4000.0,4000.0,4300.0,False,MA,57 Wallingford Rd,,,,02135,2113543235.0,,,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.351498,9999.0,-71.16182,,,2600.0,2600.0,2870.0,False,MA,67 Turner St,,,,02135,2114448336.0,,,,"Brighton, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.348377,9999.0,-71.15121,acres,2.2956611570247936,2995.0,2995.0,2100.0,False,MA,9 Winship St APT 3,,Apt 3,,02135,2115263290.0,1658732400000.0,1200.0,,"Brighton, MA",,,,
1.0,3.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.348804,1300.0,-71.16279,,,2700.0,2700.0,2650.0,False,MA,516 Washington St #2,,# 2,,02135,2117345544.0,,,,"Brighton, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35332,9999.0,-71.16977,,,2950.0,2950.0,2669.0,False,MA,50 Atkins St #1,,# 1,,02135,2118926323.0,,,,"Brighton, MA",,,,
2.0,7.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.340668,750.0,-71.15152,,,6995.0,6995.0,4340.0,False,MA,1795 Commonwealth Ave,,,,02135,2119359648.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339424,,-71.154396,,,1975.0,1975.0,,False,MA,260 Chestnut Hill Ave #5,,# 5,,02135,2119930642.0,,,,"Brighton, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34898,,-71.14059,,,1725.0,1725.0,1599.0,False,MA,126 Warren St APT 34,,Apt 34,,02135,2121891429.0,,,,"Brighton, MA",,,,
2.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.344,1600.0,-71.1523,,,3650.0,3650.0,3140.0,False,MA,80 Wallingford Rd #2,,# 2,,02135,2125748316.0,,,,"Brighton, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.349415,,-71.140236,,,1675.0,1675.0,1488.0,False,MA,103 Gordon St APT 9,,Apt 9,,02135,2126249482.0,,,,"Brighton, MA",,,,
2.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.341328,1550.0,-71.142586,,,3350.0,3350.0,3658.0,False,MA,37 Egremont Rd APT 6,,Apt 6,,02135,2128362625.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.352173,755.0,-71.16524,sqft,871.0,1825.0,1825.0,1950.0,False,MA,357 Faneuil St APT 3,262000.0,Apt 3,332800.0,02135,59090347.0,,,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.345238,734.0,-71.14738,sqft,871.0,2000.0,2000.0,2028.0,False,MA,2 Larose Pl APT 7,377600.0,Apt 7,452700.0,02135,59090523.0,,,,"Brighton, MA",,,,
4.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.352135,2114.0,-71.14628,sqft,2458.0,5100.0,5100.0,4652.0,False,MA,5 Murdock Ter,485900.0,,883700.0,02135,59090745.0,,,,"Brighton, MA",,,,
3.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.3623,99999.0,-71.14001,sqft,3276.0,3950.0,3950.0,4439.0,False,MA,414 Western Ave,653900.0,,,02135,59090800.0,1658214000000.0,-250.0,$250 (Jul 19),"Brighton, MA",,,,
4.0,6.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35552,1500.0,-71.15128,sqft,6534.0,5300.0,5300.0,3699.0,False,MA,35 Faneuil St,1269500.0,,,02135,59091716.0,,,,"Brighton, MA",,,,
3.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.353184,2000.0,-71.147,sqft,2907.0,4800.0,4800.0,3724.0,False,MA,75 Gardena St,625500.0,,,02135,59091816.0,1658214000000.0,300.0,,"Brighton, MA",,,,
1.0,2.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.340996,630.0,-71.149345,sqft,630.0,2150.0,2150.0,1800.0,False,MA,1746 Commonwealth Ave APT 12,360600.0,Apt 12,409100.0,02135,59093319.0,,,,"Brighton, MA",,,,
1.0,1.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33875,650.0,-71.14738,sqft,435.0,2350.0,2350.0,1981.0,False,MA,4 Kilsyth Ter APT 41,397100.0,Apt 41,448200.0,02135,59093519.0,1661497200000.0,-150.0,$150 (Aug 26),"Brighton, MA",,,,
3.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35104,3525.0,-71.15368,sqft,4791.0,4900.0,4900.0,3858.0,False,MA,22 Bennett St,1007100.0,,,02135,59093658.0,,,,"Brighton, MA",,,,
4.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.351013,1000.0,-71.15348,sqft,3920.0,5000.0,5000.0,2169.0,False,MA,18 Bennett St,1027700.0,,1210400.0,02135,59093659.0,1647414000000.0,125.0,,"Brighton, MA",,,,
2.0,5.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.350967,2112.0,-71.15329,sqft,3484.0,4750.0,4750.0,4285.0,False,MA,14 Bennett St,723200.0,,,02135,59093661.0,,,,"Brighton, MA",,,,
2.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.351364,2000.0,-71.153435,sqft,3920.0,4750.0,4750.0,3858.0,False,MA,21 Bennett St,742700.0,,,02135,59093693.0,,,,"Brighton, MA",,,,
1.0,4.0,Brighton,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.355106,3440.0,-71.162964,sqft,10018.0,3200.0,3200.0,2799.0,False,MA,71 Brooks St,1049100.0,,,02135,59094786.0,,,,"Brighton, MA",,,,
